,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_8,13_9,13_10,13_11,13_12,13_13
4-12A-rep1,0.0893432228100555,0.08809455830501992,2.0983202990619115e-07,0.018973193447606333,1.6452464646062701e-06,4.349003652043943e-07,0.7469962562071957,0.04973644643824958,3.0854659542282834e-07,0.003856323092515054,2.5992075802549427e-07,4.1752842762004e-07,0.0029967237247172096
4-12C-rep1,2.216285046262819e-06,0.00011477978820225702,4.294994014949812e-07,1.6727701237540815e-06,3.3676096646257406e-06,8.901855767622483e-07,0.9623925181375018,0.028564536121114367,6.315555262305015e-07,1.6898707900227768e-06,5.320246392220494e-07,8.546274362885369e-07,0.00891588152497703
4-12C-rep2,2.385816429893537e-07,1.3240660545617624e-07,4.6235331075488906e-08,1.8007261527199182e-07,3.6252098893508396e-07,9.5827898052865e-08,0.9827501311163905,7.276553204133238e-07,6.798654141585122e-08,0.0004830126481164816,5.727210619881721e-08,9.200008737022311e-08,0.01676485567635581
4-1A-rep1,2.1530951470219177e-07,1.194911796520993e-07,4.1725367346903984e-08,1.6250767208899284e-07,3.2715936238419904e-07,0.9192050505587539,1.0913249781742096e-07,0.08079339805195869,6.135488487343761e-08,1.6416898192890064e-07,5.168557495511079e-08,8.302606150266935e-08,2.1582819009715727e-07
4-1A-rep2,1.6566507377178815e-06,9.193980637373808e-07,3.2104647438552996e-07,4.3689047278867434e-05,0.0001298332596931424,0.8894302791678697,8.396955112192498e-07,0.11038802934157209,4.7208139142743336e-07,1.2631613860589795e-06,3.976830563999479e-07,6.388253962137012e-07,1.6606415691351284e-06
4-1B-rep1,2.8636573391245906e-07,1.5892553287516458e-07,5.549552912043919e-08,0.002068932498761184,4.3512815049101777e-07,0.8116925233109386,1.451482897744298e-07,0.1862366969514374,8.160315934109315e-08,2.1834785639063208e-07,6.874279395028076e-08,1.1042623485059967e-07,2.8705558201483884e-07
4-1B-rep2,3.0229298341343165e-06,1.6776474202073773e-06,5.858211048760768e-07,2.2815958268867543e-06,4.593293512529979e-06,0.6991190923283949,1.53221228510122e-06,0.3008591262795122,8.614180948311933e-07,2.3049204954957773e-06,7.256616909953926e-07,1.165679829218132e-06,3.0302119987327613e-06
4-1C-rep1,2.3786095296660175e-06,1.3200664124139808e-06,4.6095666760216234e-07,1.795286650519694e-06,3.6142591197740144e-06,0.9997928070322283,1.2056299493490562e-06,0.0001900541555450628,6.778117263112037e-07,1.8136397986487875e-06,5.709910279837823e-07,9.172218021764731e-07,2.3843395422898194e-06
4-1C-rep2,7.241503591730101e-07,4.01884611475526e-07,1.4033490248993035e-07,5.465619541913165e-07,0.00786658335879034,0.9921270905875865,3.670452631935111e-07,2.208601864875973e-06,2.0635484678683476e-07,5.52149436560272e-07,1.7383406264965217e-07,2.792415018957191e-07,7.258948198118164e-07
4-2A-rep1,0.878641834833549,0.0067551006681250735,4.4045230870573325e-07,1.7154283809870913e-06,3.4534889837826233e-06,9.128867027444707e-07,1.1520008971730015e-06,0.11458930932194185,6.476611809838322e-07,1.7329651410203672e-06,5.455921005198996e-07,8.764217740148507e-07,2.278278914160989e-06
4-2A-rep2,0.9911730282099004,0.00021662816542485119,8.10610202843185e-07,3.1570813011765285e-06,6.3558150345195305e-06,1.6800803643395896e-06,2.1201470907871356e-06,0.008585028542659126,1.1919582459078779e-06,3.1893560249702534e-06,1.0041098991435897e-06,1.6129701626447952e-06,4.19295368928407e-06
4-2B-rep1,0.7212732458648456,0.013270520525841852,3.759651721715057e-07,1.4642705097876673e-06,2.9478596313765476e-06,7.792298952386796e-07,9.833351014098995e-07,0.2654444923443553,5.528363516424853e-07,1.4792396923187228e-06,4.657113243659277e-07,7.481038392796617e-07,1.9447134395417863e-06
4-2B-rep2,0.7712200720192589,2.9904631410441474e-06,1.0442458887822285e-06,4.067021557021543e-06,8.187700693105207e-06,2.164316470643736e-06,2.7312201048083344e-06,0.22543142963319543,1.5355068237775053e-06,0.0033170050376344204,1.29351645265323e-06,2.0778636330538147e-06,5.401455146421587e-06
4-2C-rep1,0.7032437739046568,1.063980964983411e-06,3.7153367088100587e-07,1.4470111540439262e-06,0.0636035978305736,0.0789736665899147,0.11251770432173319,5.847226483311128e-06,5.463200698507737e-07,1.4618038948282077e-06,4.602219852257944e-07,7.392859397118704e-07,0.041649319968958924
4-2C-rep2,0.7645657600420844,9.094404398768738e-07,3.175693515159454e-07,1.2368364695894432e-06,0.03727987096850625,0.059862758731820176,0.10129623634308779,4.697696436243075e-05,4.6696847123237636e-07,4.3228513234850595e-05,3.93375914099441e-07,6.319065399979539e-07,0.036901212339717715
4-3A-rep1,1.5383531249553244e-06,4.026196688494084e-05,2.9812128524278905e-07,1.1610921399971574e-06,2.3375029579080685e-06,6.178897277277253e-07,0.04224639255987388,0.17446488586458417,4.383711467971002e-07,0.043113766647242424,3.692854254828616e-07,0.7401263902866262,1.5420589802947237e-06
4-3B-rep1,3.3131023793692788e-06,1.838685634337098e-06,6.420543654482426e-07,2.500607350346343e-06,8.990644271537867e-05,1.3307295275147011e-06,1.6792901079430532e-06,0.3423847074031299,9.441060481757013e-07,0.01527952877038954,7.953183193027912e-07,0.5969077180281791,0.04532509546185375
4-3B-rep2,0.00650126490773193,0.00016235755417109925,3.054026880866056e-07,1.1894509993896464e-06,2.3945948246336533e-06,6.329812500152991e-07,7.987792633183135e-07,0.2645946299560493,4.490780539283237e-07,0.019298414859877027,3.7830496243105723e-07,0.6779464279757506,0.03149075615437826
4-3C-rep1,2.0946275558307554e-06,1.1624638043711248e-06,4.059230932867651e-07,0.02554297258449019,3.182753054577329e-06,8.413210394725482e-07,1.0616899001476534e-06,0.12272311675604479,5.968878464032773e-07,1.5971095092410986e-06,5.028204614630017e-07,0.8517203653897375,2.0996734627723455e-06
4-4B-rep1,3.6412666419242194e-07,2.0208082632724178e-07,7.056501355848763e-08,2.74829361931763e-07,5.532846397849665e-07,1.4625388784047516e-07,1.845624539176008e-07,1.110557799770852e-06,1.0376201716759294e-07,0.9999963971521746,8.740949521577412e-08,1.40411829258069e-07,3.650038364884475e-07
4-4C-rep1,3.3486280736650323e-06,1.8584014705147558e-06,6.489389782661872e-07,2.52742083272929e-06,0.06477072745060072,0.0568750123256989,1.6972967796897996e-06,0.1202770027855846,9.542294971397647e-07,0.7580607707081236,8.038463489994594e-07,1.2912731737760402e-06,3.35669483741722e-06
4-4C-rep2,4.488786009490082e-06,2.49115946511559e-06,8.698930256132814e-07,0.018516761735613337,0.064516154070437,0.09440851016563577,2.275201028905386e-06,0.06199324609595082,1.2791304147180721e-06,0.7605466156865481,1.077544046633767e-06,1.7309324384095666e-06,4.499599386035973e-06
4-5A-rep1,9.874503627366708e-05,2.0588578739862223e-06,7.189367563133905e-07,2.8000409840938067e-06,5.637023847736248e-06,1.4900768868286626e-06,1.88037563185304e-06,0.09305078386514301,1.0571574253177598e-06,2.8286656981102176e-06,0.9068268506425764,1.4305563052312873e-06,3.718764597550114e-06
4-5A-rep2,2.064678903364867e-07,1.1458430813292771e-07,4.001192693015019e-08,0.0035279979875730135,3.1372465563691184e-07,8.292919647316642e-08,1.046510026399905e-07,0.03369231564206204,5.883536386758541e-08,1.574274290870615e-07,0.9627783211567055,7.961661975372532e-08,2.0696526647295746e-07
4-5B-rep1,1.9596152257446287e-06,1.0875354733501564e-06,3.79758717425359e-07,1.479045219930841e-06,2.9776039793677303e-06,7.870924423295969e-07,9.932571007944573e-07,0.24267159157615154,5.584145537557762e-07,1.4941654437698364e-06,0.7573139719474811,7.556523197745362e-07,1.964335891260035e-06
4-5B-rep2,1.0612197976727322e-06,5.889493814031902e-07,2.0565642886218035e-07,8.009695211708736e-07,1.6125065017972731e-06,4.262459647308345e-07,5.378934015689573e-07,0.19198671133028702,3.0240660103517677e-07,0.0002454779870630203,0.8077608018390773,4.092197240391145e-07,1.0637762504075983e-06
4-5C-rep1,1.8298218390322791e-06,0.975372235519543,3.546057336045449e-07,1.381081963841835e-06,2.7803850051053457e-06,7.349600683800967e-07,9.274695924639813e-07,5.5808132591313646e-06,5.214284581339244e-07,1.395200712986141e-06,0.024609718881634237,7.05602354622162e-07,1.8342298354294161e-06
4-5C-rep2,5.877249885693729e-07,0.9712976346438497,1.1389668998572313e-07,4.435931215257459e-07,8.930387158392466e-07,2.360636366740937e-07,1.5353734734895947e-05,1.792515172223237e-06,1.6747889223935554e-07,4.4812795737831147e-07,0.028681513407277006,2.266341602000725e-07,5.891408038016861e-07
4-6A-rep1,0.8036053733898483,1.754976423166026e-06,6.128237762398854e-07,2.3867630559019885e-06,0.04593650397778993,1.2701458600567942e-06,1.6028376423131806e-06,0.1372376835444243,9.011240554528839e-07,2.4111628451508736e-06,0.007777554701637264,1.2194103436734897e-06,0.0054307251422982174
4-6A-rep2,0.7532763919952238,9.530492532945999e-07,3.327972015105224e-07,1.2961443345859321e-06,0.04768991578313324,6.897594449266498e-07,8.704294815557986e-07,0.1369082795612802,4.89360197002445e-07,1.3093947695303768e-06,0.03167463788793363,0.016013742952101492,0.014431090885645243
4-6B-rep1,0.0010693107212094227,1.4443335020917147e-06,5.043497446563062e-07,1.964289546964426e-06,3.9544946245424475e-06,1.0453212897946563e-06,1.319124333892897e-06,0.34622141652892807,7.416188876676574e-07,1.9843704053685323e-06,0.5697561402078023,1.0035663094478933e-06,0.08293917107341578
4-6B-rep2,1.0208940506178685e-06,5.665696408115925e-07,1.9784160185962154e-07,7.705331361917905e-07,1.5512321744068478e-06,4.1004886117642764e-07,5.17453759091764e-07,0.24915697900505065,2.909153226705921e-07,7.784102675584217e-07,0.66505564509523,3.936696079202372e-07,0.08578087833129713
4-6C-rep1,0.895972160853573,9.957137853473284e-07,3.476953159802843e-07,1.3541679795515405e-06,0.005196357649372879,7.206374544786374e-07,0.04881185273314262,0.049965448900337515,5.112670646046869e-07,1.36801158804336e-06,4.30693207952628e-07,6.918518523459115e-07,4.7759825325601245e-05
4-7A-rep1,0.0171944528489388,0.022076698877248987,2.6013009929914845e-07,1.0131279738276486e-06,2.0396224847128275e-06,0.08434993944012588,6.80369024866506e-07,0.33269078282677544,3.825071727211383e-07,0.4887323835917161,3.2222541346671127e-07,5.176126418143835e-07,0.05495052682038406
4-7B-rep1,3.3114160956259237e-06,1.8377497907260976e-06,6.417275763198573e-07,2.499334605637438e-06,0.03113728891342184,1.3300522204737162e-06,1.6784353925478892e-06,0.12436947056051291,9.436255225236854e-07,0.08500122184485648,7.949135227710015e-07,1.2769237662192755e-06,0.7594777045027159
4-7B-rep2,3.722754795816737e-05,3.660512113890494e-05,2.710440300044065e-07,1.0556344293731781e-06,0.04478827240332263,5.617690859116509e-07,7.089143581878059e-07,0.08144339579395297,3.985555146415473e-07,0.11336376223681512,3.357445942286598e-07,5.39329423225485e-07,0.7603268659053767
4-7C-rep1,2.0613345820692423e-06,1.1439870700085394e-06,3.994711649444835e-07,1.5558192344260556e-06,3.132164913673496e-06,8.279486959195392e-07,1.0448149125680786e-06,0.09331363143486446,5.874006364438968e-07,0.19210803430786838,4.948284017845927e-07,7.948765851113498e-07,0.7145662916110702
4-7C-rep2,6.387525532677656e-07,3.544910507151812e-07,1.2378544889544107e-07,4.821068433321229e-07,1.733359349148845e-05,2.5655919620891396e-07,3.2376024683249577e-07,0.07597544632609257,1.820197747534059e-07,0.20211650028756903,1.5333411073520672e-07,2.4631103203195657e-07,0.72188795867259
4-8A-rep1,0.25395590664873047,0.5136953556198701,7.179133506382905e-07,2.7960551288590177e-06,5.628999550542112e-06,1.4879557640331955e-06,1.8776989192269867e-06,0.21021463477170746,1.0556525628955184e-06,2.8246390956267795e-06,8.89285503161504e-07,1.428519909917698e-06,0.022115396239907072
4-8A-rep2,0.21931207095714,0.5441771686618802,8.486199910826915e-07,3.3051179176559783e-06,0.00011883168890555821,1.758859904308265e-06,2.219561509301449e-06,0.2173018463365816,1.2478495736488597e-06,3.338906014230585e-06,1.051192953985207e-06,1.6886028824202597e-06,0.01907462364474612
4-8B-rep1,2.1714105350189925e-06,1.2050763604074683e-06,4.208030581459598e-07,0.03671436778558215,3.2994235628357698e-06,8.721614319254327e-07,1.1006083767429197e-06,0.17628334662721376,6.187680259896274e-07,1.6556549178833323e-06,5.212524031800203e-07,8.373232593895945e-07,0.7869895831052726
4-8B-rep2,2.4983677498059894e-07,1.386529109231417e-07,4.841649114880089e-08,0.036173586786634494,3.796229819004154e-07,1.003485964080051e-07,1.2663309997235415e-07,0.1542433127751202,7.119381875570011e-08,1.9049529257309335e-07,5.997392812697398e-08,9.634020806678552e-08,0.8095816389241424
4-8C-rep1,0.38314395178658833,0.2842430762861343,9.422720030409571e-07,3.6698641480068425e-06,7.388146044212967e-06,1.952964180099643e-06,0.0023690583637996933,0.1915843743085675,1.3855597671647843e-06,3.707381031621235e-06,1.1672005146502189e-06,1.8749537332120535e-06,0.1386374509134882
4-8C-rep2,0.42470274643867906,0.2936553103912489,8.066342575135878e-07,3.1415961979659545e-06,6.324640527939615e-06,1.6718397726784997e-06,2.10974802488085e-06,0.13745594741657022,1.1861118343968092e-06,3.173712618130041e-06,9.991848611291415e-07,1.6050587384331908e-06,0.1441649772266687
4-9A-rep1,4.133710775504477e-06,0.956118173271777,8.010821112682758e-07,3.119972269435335e-06,0.014407849339419992,1.6603323282200257e-06,0.014297769574394782,1.2607494026604313e-05,1.177947705107079e-06,3.1518676289886604e-06,0.01514381772782407,1.5940109546760685e-06,4.143668784430016e-06
4-9B-rep1,5.23316442824204e-06,0.8227214646015645,1.0141479741718405e-06,3.949799292747568e-06,0.0005441867171605214,0.012603624612566346,2.6524991537566996e-06,0.13876676894473575,1.491249476190895e-06,3.990177942852831e-06,1.25623390439777e-06,0.02493694582514487,0.00040742202665578197
4-9C-rep1,9.613345463915918e-07,0.7755429993384851,1.8629941712952155e-07,0.026277361266121096,0.041152593095915985,3.8612639158672195e-07,0.04216131228392299,0.0920819768226783,2.739431673528084e-07,0.0078320077380184,2.3077070617703755e-07,0.014948747330251507,9.636503779805176e-07
5-10A-rep1,0.631882799643782,0.12223336454023609,5.277842790147292e-07,2.0555599627145084e-06,4.138239617240304e-06,1.0938919849141257e-06,1.380417245911145e-06,0.09928680343176874,7.760780967542933e-07,0.024350773337860857,6.537709706986911e-07,0.10911669987845209,0.013118933425742937
5-10B-rep1,0.5910469639627838,0.14649475496110012,4.735963572147973e-07,0.00551099796971367,3.7133641260888525e-06,0.033118506329785205,1.2386889968008245e-06,0.16127540009774047,6.963977029084055e-07,1.8633708161938628e-06,5.866479212940734e-07,0.054216020694003976,0.008328783918952242
5-10B-rep2,0.6315074141194008,0.16165032909524293,8.392990655832515e-07,3.2688157350523944e-06,0.0021145495881396987,0.024298853951199875,2.1951826734420338e-06,0.12493809857015915,1.2341436593023809e-06,0.009877472015757583,1.0396470426083943e-06,0.03284160551410457,0.012763100057819509
5-10C-rep1,0.6427893610095909,0.04177556882148299,5.056307257001565e-07,1.969278580271084e-06,3.964538513144986e-06,1.0479762663682491e-06,1.3224747336583415e-06,0.19390671685270522,7.435025006701999e-07,1.9894104413756625e-06,6.263291717843109e-07,0.12151356875518915,2.615420098715424e-06
5-11A-rep1,0.12342792880632669,0.6601799340705984,7.369357099073805e-07,2.87014145856726e-06,5.778149655747366e-06,1.5273817324941347e-06,1.9274518084983182e-06,0.09635450301524437,1.0836239083188626e-06,0.10521052078450471,9.128486648144964e-07,1.4663710223469936e-06,0.01481081041936519
5-11B-rep1,2.6514907940655678e-06,0.6352232988333434,5.138390077760634e-07,2.0012473536293948e-06,0.02839610800624135,0.04333634362799673,0.06296655287525754,0.06881472831483812,0.006996889898089064,2.021706030305615e-06,6.364968420880801e-07,0.09455072129730398,0.05970753236690196
5-11C-rep1,3.344897944000131e-06,0.6831823011172617,6.48216107143957e-07,0.011313175390836816,5.08251890360218e-06,0.00025840374554877196,1.695406113742795e-06,0.11543025173646723,9.531665544432026e-07,0.18354356543152742,8.029509222615643e-07,1.2898347887822355e-06,0.00625848558702409
5-11C-rep2,0.0027564547682407538,0.7786215198443998,5.786072302511069e-07,2.253499969460284e-06,4.536731119609552e-06,1.1992282391711489e-06,1.5133444306802068e-06,9.106166642008478e-06,7.733606223827758e-05,0.2032235904477985,7.167258018384259e-07,1.15132550147056e-06,0.015300043248388195
5-12A-rep1,0.1296159477191419,0.043616053441772676,3.326069849924158e-07,0.41575169304731047,2.607897690389626e-06,0.0456822315766974,0.1592927153913123,0.14927264153267514,4.890804939510032e-07,0.019258782648897212,4.120031613021733e-07,0.030821413599940242,0.0066846794539220334
5-12A-rep2,0.18889980644006812,0.051465768983538066,5.530171484766683e-07,0.3908083107935124,0.01908409795670078,0.024271188111075988,0.13114739583096727,0.1145603771942673,8.131816598695652e-07,0.02726942174625181,6.850271452714562e-07,0.052488721187060945,2.860530603747134e-06
5-12B-rep1,0.04074475747985164,0.5019503763227625,6.32869434847051e-07,0.012802153215309652,0.016150974329132053,1.311692730917818e-06,0.18087045447352917,0.24747060217220726,9.30600106935655e-07,2.4900327407295614e-06,7.839408659876772e-07,1.2592976398246054e-06,3.273573688524634e-06
5-12B-rep2,0.04089093682878934,0.5220041889039984,6.274106847156889e-07,0.012691729561238447,4.919388195149083e-06,1.300378860357874e-06,0.25669013856151507,0.167707496885609,9.225733115553277e-07,2.4685552197716426e-06,7.771790647857837e-07,1.2484356977267413e-06,3.2453378158180053e-06
5-12C-rep1,3.1899177477869193e-06,0.637881531386393,6.181821087512902e-07,0.009644966151953241,4.847028975321847e-06,0.020430430657990765,0.3093806554626585,0.0011537613659873417,9.090031921808494e-07,2.432245271721748e-06,7.657475475801658e-07,0.01495536743794778,0.006540525412226026
5-12C-rep2,0.00026831360722689545,0.6182664226161525,5.025405283166528e-07,0.007043548330245887,3.940308959999939e-06,0.02697166403697512,0.3162086122635837,0.0008715003825650839,7.389585333726864e-07,1.977252020955026e-06,6.225013174442096e-07,0.013818461722008976,0.01654369547988181
5-1A-rep1,1.5702842939008567e-06,8.714669341339011e-07,3.0430930603653446e-07,1.1851926073619934e-06,2.3860218581845e-06,0.9795087571727421,7.959195278197391e-07,8.524165692962019e-05,4.4747029504996407e-07,0.020395883966447242,3.7695058058862345e-07,6.055214073675169e-07,1.5740670706512185e-06
5-1A-rep2,8.312430465713544e-07,4.6131826709934507e-07,1.6108866122671314e-07,6.450962201574439e-05,1.2630605083975652e-06,0.9716490590972058,4.2132661945371626e-07,2.5352261717018067e-06,2.36872121024347e-07,0.02813010928244815,1.9954192386204397e-07,3.2053779139188675e-07,0.00014989178321959278
5-1B-rep1,1.5501431832645803e-06,0.01703655693728377,3.004061100201593e-07,8.059048803483479e-05,2.355417762854166e-06,0.7037456482625185,7.857107373926457e-07,0.279128065204059,4.4173085744999945e-07,1.1819516132046756e-06,3.7211565778035684e-07,5.977547413530934e-07,1.5538774405682807e-06
5-1B-rep2,1.3268907344247144e-06,0.026071954110824826,2.571414616750833e-07,1.0014881351902435e-06,2.016189239144071e-06,0.7392062327957252,6.725522575203089e-07,0.2347129887164392,3.7811254353001753e-07,1.0117263108539214e-06,3.185233620827647e-07,5.116657843757937e-07,1.330087181997901e-06
5-1C-rep1,2.2149017870673844e-06,1.2292128739238224e-06,4.292313362487921e-07,1.6717260907857442e-06,0.007549714841078628,0.8665260551747814,1.1226524976254218e-06,0.12591163625806925,6.311613508555608e-07,1.6888160839445413e-06,5.316925844732062e-07,8.540940341154228e-07,2.2202374317127497e-06
5-1C-rep2,2.7826627389148716e-06,1.5443054326084312e-06,5.392591458132299e-07,2.100251094501368e-06,4.228211505900492e-06,0.9200622273210973,1.4104297048891843e-06,0.07991772250522865,7.929512647124487e-07,2.12172188270921e-06,6.679849878715759e-07,1.073029810233373e-06,2.78936610591265e-06
5-2A-rep1,0.32129300916629033,6.293985246461168e-07,2.1978094722071177e-07,8.559802435149033e-07,1.7232537213901506e-06,0.028733402842796053,5.748360114714421e-07,3.4589300400924995e-06,3.2317593760147915e-07,8.647308974565783e-07,2.7224456831832346e-07,4.373250039802395e-07,0.6499642283350179
5-2A-rep2,0.31019219952426214,2.4207343844146224e-06,8.453011488635601e-07,3.292192032101091e-06,6.6278190575439725e-06,1.7519812323829097e-06,2.2108810934233947e-06,1.3303416759746008e-05,1.2429693965476023e-06,0.04391680574389615,1.0470818753012266e-06,1.6819989765537796e-06,0.645856570355885
5-2B-rep1,0.9238146198793751,9.86913966953998e-07,3.446224895497745e-07,1.342200251003964e-06,2.7021085999552095e-06,7.142686778079077e-07,9.013584656053498e-07,5.4236961696143075e-06,5.067486403494246e-07,1.355921513855471e-06,4.2688687116288275e-07,6.857374741527748e-07,0.07616998965750488
5-2C-rep1,0.6686744985265544,1.0333283653608678e-06,3.608300274563448e-07,1.405323703784932e-06,2.8291883143947924e-06,0.19455925307752034,9.437492031274195e-07,5.678771691172942e-06,5.30580943947185e-07,1.419690275327936e-06,4.469632891448563e-07,7.179875925963118e-07,0.13675088198251895
5-3A-rep1,2.519767989292796e-07,1.3984056854461416e-07,4.883121172217351e-08,0.0019366683289713444,3.8287471404753246e-07,1.012081512095202e-07,1.27717799639397e-07,0.05618445445753378,7.18036428184189e-08,1.921270158782353e-07,6.048764610343338e-08,0.941877247762141,2.5258380492196676e-07
5-3B-rep1,1.172952600832934e-06,6.509581805680345e-07,2.2730940719436027e-07,8.853013156234166e-07,1.7822827083427737e-06,4.711241856041581e-07,5.945266623604318e-07,3.577413542360492e-06,3.3424612881434955e-07,8.9435171778611e-07,2.8157013707915625e-07,0.9999879521851982,1.1757782151786552e-06
5-3B-rep2,1.7392455432475362e-06,9.652360322058207e-07,3.370527275529189e-07,1.3127183200206046e-06,2.642755772987823e-06,6.985794989041215e-07,8.815597894731063e-07,5.304562652817784e-06,4.956177167562292e-07,1.3261381901968457e-06,4.175101412271579e-07,0.9999821355882711,1.7434353435465786e-06
5-3C-rep1,1.0255878267253798e-06,5.69174564448549e-07,1.9875122042710997e-07,7.740758250952216e-07,1.5583642920962662e-06,4.119341474569553e-07,2.6792468833441884e-05,3.127962526023689e-06,2.922528673355196e-07,7.819891732377093e-07,2.4619486307691813e-07,0.9999631931854177,1.0280584429070863e-06
5-3C-rep2,1.3564925531296465e-06,7.52818079530507e-07,2.628780718815953e-07,1.0238304949972065e-06,2.061168729002257e-06,5.448442238138955e-07,6.875563339526767e-07,4.137196018177671e-06,3.865479170489147e-07,1.0342970757676518e-06,3.2562935097321196e-07,0.999986066980841,1.3597603107656033e-06
5-4B-rep1,1.6396030084366017e-06,0.011383439538957924,3.177427524498048e-07,1.2375118137239902e-06,2.491350535740503e-06,0.012979262420881607,0.013861475957374298,5.00066072773178e-06,4.6722344788112426e-07,0.9118216749913579,0.010458880199132343,0.03948246924723767,1.6435527722877894e-06
5-4C-rep1,2.1694796860605433e-06,1.2040047894641486e-06,4.2042887411515133e-07,1.6374431660101132e-06,3.296489668739263e-06,8.713858936450042e-07,1.099629700208187e-06,6.61674308346106e-06,6.182178087095527e-07,0.9999785341038218,5.207888981709315e-07,8.365786997049084e-07,2.17470590996706e-06
5-4C-rep2,2.7045815411899257e-06,1.5009723990557454e-06,5.241275959489988e-07,2.041318289354545e-06,0.008733851711171695,1.0863131000249417e-06,1.3708532089220392e-06,0.0022253261314203084,7.707011430500575e-07,0.9890264200311957,6.492414056235758e-07,1.0429207166641445e-06,2.7110968124775572e-06
5-5A-rep1,2.6065215129452338e-06,1.4465516342888778e-06,5.051242987365329e-07,0.0032070064804945353,0.00013750386666042125,1.046926639809674e-06,1.3211501763682199e-06,7.949686417202771e-06,0.002471293788012265,0.018965135865804,0.9752005661302552,1.0051075343379555e-06,2.6128005600049184e-06
5-5A-rep2,2.3371678979432976e-06,1.2970673848600663e-06,4.529255905293385e-07,1.7640080369937491e-06,3.5512892234862505e-06,9.3873897526363e-07,1.1846247058521041e-06,7.128178992855513e-06,0.005448979584755954,1.7820414250292956e-06,0.963573734596788,0.030954506978144617,2.342798078682143e-06
5-5B-rep1,1.3739670878126322e-06,0.15201712096155034,2.662645054996001e-07,1.0370196285851865e-06,2.087721004839921e-06,5.51862986477866e-07,0.019112732217178786,4.190491979989742e-06,3.9152748362856376e-07,0.06420059330400014,0.7549785397471084,5.298190193459845e-07,0.009680585096466212
5-5B-rep2,2.8744591099678346e-06,0.15890688935431432,5.570485932911801e-07,2.1695356060877136e-06,4.367694622865434e-06,1.154545551349977e-06,0.009574065036490605,8.7668750976452e-06,8.191096803567554e-07,0.058616007334246975,0.7725101619616358,1.1084276474321002e-06,0.0003710586174033997
5-5C-rep1,0.11837473191582831,0.7515648577616368,6.083392488548277e-07,2.3692971795753386e-06,4.769853291259173e-06,1.2608511751681116e-06,1.5911083824844283e-06,9.574091517214891e-06,8.945298016711395e-07,0.01737213811242438,0.11266284696347256,1.2104869316065177e-06,3.1466891100994416e-06
5-6A-rep1,0.7251258431874352,4.3360911629866546e-07,1.5141284666537615e-07,5.897071925427552e-07,2.1202239495076567e-05,3.138200699904974e-07,3.9601957295804943e-07,0.12943967834983094,2.2264436160087938e-07,5.957357470660099e-07,0.07579716261267626,0.025299318044905712,0.04431409261674958
5-6B-rep1,0.1824692272459217,6.877201662163123e-07,2.4014639951498174e-07,9.352975138906385e-07,1.8829347214845347e-06,4.977302888328224e-07,6.28101754096956e-07,3.779443149220108e-06,3.531222283200709e-07,0.05320490240527257,0.7296182928431177,4.778486327036472e-07,0.03469809516083376
5-6B-rep2,0.21362046300584933,1.5800088801450315e-06,5.517265050639542e-07,2.1488076838799085e-06,4.325965308022125e-06,1.1435149278807893e-06,1.4430380231073732e-06,8.683115649531221e-06,8.112838388787666e-07,2.170774864280747e-06,0.7442710048273723,1.097837638222533e-06,0.0420845760934594
5-6C-rep1,0.9455900427223217,1.3976501689399724e-06,4.880482968807832e-07,1.900800343678188e-06,3.826678583623273e-06,1.0115347149132865e-06,1.2764879755597912e-06,7.680942940889454e-06,7.176484947116853e-07,1.9202321543370927e-06,0.053999155266197904,0.0003880575143918197,2.524473414937959e-06
5-6C-rep2,0.9724067870577807,2.446154181487927e-06,8.541775393541008e-07,3.326762885442606e-06,6.697416869086643e-06,1.7703785450703904e-06,2.234097250102897e-06,1.3443114099772895e-05,1.2560216463243612e-06,3.3607722577114993e-06,0.02755170607590023,1.6996614152487388e-06,4.418309629432611e-06
5-7A-rep1,0.0003646889689322789,0.10157493858629144,4.5683686127763797e-07,1.7792412522925258e-06,3.581956631000892e-06,0.0402197564720266,1.194854615701749e-06,0.027544392722400123,6.717537750260652e-07,0.7929041553823366,5.658877881053551e-07,0.010448137350524616,0.026935679986564962
5-7A-rep2,4.8375682292619304e-06,0.08724567717870046,9.374844010533229e-07,3.6512178878689606e-06,7.350607517575168e-06,0.05167854510581589,2.451985946611668e-06,0.07994618905205134,1.3785198586523207e-06,0.7604056795936217,1.161270070483489e-06,0.00471100422449906,0.01599113619140003
5-7B-rep1,1.2014727821194928e-06,6.667861392652447e-07,2.328364041904194e-07,9.068272954429586e-07,1.8256186674512142e-06,4.825795054289929e-07,6.089824964479913e-07,3.6643978609873997e-06,3.42373277499937e-07,0.9999881120389522,2.884164762651355e-07,4.6330304185586834e-07,1.204367100889697e-06
5-7B-rep2,1.8367958964240351e-06,1.0193739405684005e-06,3.5595725356394803e-07,1.3863457248665946e-06,2.790981973718988e-06,7.377612447504927e-07,4.798447829228419e-05,5.602083587822183e-06,5.234157947779355e-07,0.9999347723666172,4.409273417999022e-07,7.08291639016918e-07,1.8412206931561557e-06
5-7C-rep1,1.5468875369664143e-06,8.584823426726419e-07,2.9977519021185233e-07,1.1675335990775372e-06,2.3504708603982774e-06,6.213176308718762e-07,0.07640134743140257,4.717885803162575e-06,4.408031241629271e-07,0.10972792219427013,3.713341319336987e-07,5.964993231234051e-07,0.8138577593847848
